fromLib,toLib,ruleCount,isPossible,isConfirmed,fromLibHomepageURL,toLibHomepageURL,fromLibDescription,toLibDescription,fromLibRepositoryURL,toLibRepositoryURL,fromLibRepositoryDescription,toLibRepositoryDescription
com.fasterxml.jackson.core:jackson-annotations,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider,11,TRUE,TRUE,http://github.com/FasterXML/jackson,http://github.com/FasterXML/jackson-jaxrs-providers,"Core annotations used for value types, used by Jackson data binding package. ",Functionality to handle JSON input/output for JAX-RS implementations (like Jersey and RESTeasy) using standard Jackson data binding. ,https://github.com/FasterXML/jackson-annotations,https://github.com/FasterXML/jackson-jaxrs-providers,Core annotations (annotations that only depend on jackson-core) for Jackson data processor,"Multi-module project that contains Jackson-based JAX-RS providers for JSON, XML, YAML, Smile, CBOR formats"
com.fasterxml.jackson.core:jackson-annotations,com.fasterxml.jackson:jackson-bom,11,TRUE,TRUE,http://github.com/FasterXML/jackson,https://github.com/FasterXML/jackson-bom,"Core annotations used for value types, used by Jackson data binding package. ",Parent pom for all Jackson components,https://github.com/FasterXML/jackson-annotations,https://github.com/FasterXML/jackson-bom,Core annotations (annotations that only depend on jackson-core) for Jackson data processor,Bill of materials POM for Jackson projects
com.fasterxml.jackson.core:jackson-annotations,org.codehaus.jackson:jackson-jaxrs,9,TRUE,TRUE,http://github.com/FasterXML/jackson,http://jackson.codehaus.org,"Core annotations used for value types, used by Jackson data binding package. ","Jax-RS provider for JSON content type, based on  Jackson JSON processor's data binding functionality.",https://github.com/FasterXML/jackson-annotations,,Core annotations (annotations that only depend on jackson-core) for Jackson data processor,
com.fasterxml.jackson.core:jackson-annotations,org.json:json,8,TRUE,TRUE,http://github.com/FasterXML/jackson,https://github.com/douglascrockford/JSON-java,"Core annotations used for value types, used by Jackson data binding package. "," JSON is a light-weight, language independent, data interchange format. See http://www.JSON.org/ The files in this package implement JSON encoders/decoders in Java. It also includes the capability to convert between JSON and XML, HTTP headers, Cookies, and CDL. This is a reference implementation. There is a large number of JSON packages in Java. Perhaps someday the Java community will standardize on one. Until then, choose carefully. The license includes this restriction: ""The software shall be used for good, not evil."" If your conscience cannot live with that, then choose a different package. The package compiles on Java 1.2 thru Java 1.4. ",https://github.com/FasterXML/jackson-annotations,https://github.com/douglascrockford/JSON-java,Core annotations (annotations that only depend on jackson-core) for Jackson data processor,A reference implementation of a JSON package in Java.
com.fasterxml.jackson.core:jackson-annotations,org.codehaus.jackson:jackson-smile,6,TRUE,TRUE,http://github.com/FasterXML/jackson,http://jackson.codehaus.org,"Core annotations used for value types, used by Jackson data binding package. ","Support for efficient binary data format that can be access same as textual JSON (""binary infoset for JSON""), using standard Jackson abstractions: specifically, extension of JsonFactory and implementations of JsonParser and JsonGenerator.",https://github.com/FasterXML/jackson-annotations,,Core annotations (annotations that only depend on jackson-core) for Jackson data processor,
com.fasterxml.jackson.core:jackson-annotations,org.springframework.boot:spring-boot-dependencies,5,TRUE,TRUE,http://github.com/FasterXML/jackson,https://projects.spring.io/spring-boot/#,"Core annotations used for value types, used by Jackson data binding package. ",Spring Boot Dependencies,https://github.com/FasterXML/jackson-annotations,https://github.com/spring-projects/spring-boot,Core annotations (annotations that only depend on jackson-core) for Jackson data processor,Spring Boot
com.fasterxml.jackson.core:jackson-annotations,com.fasterxml.jackson.datatype:jackson-datatype-joda,4,TRUE,TRUE,http://github.com/FasterXML/jackson,http://wiki.fasterxml.com/JacksonModuleJoda,"Core annotations used for value types, used by Jackson data binding package. ",Add-on module for Jackson (http://jackson.codehaus.org) to support Joda (http://joda-time.sourceforge.net/) data types. ,https://github.com/FasterXML/jackson-annotations,https://github.com/FasterXML/jackson-datatype-joda,Core annotations (annotations that only depend on jackson-core) for Jackson data processor,Extension module to properly support full datatype set of Joda datetime library
com.fasterxml.jackson.core:jackson-annotations,org.jboss.resteasy:resteasy-jackson-provider,4,TRUE,TRUE,http://github.com/FasterXML/jackson,http://jboss.org/resteasy,"Core annotations used for value types, used by Jackson data binding package. ",REST and JAXRS,https://github.com/FasterXML/jackson-annotations,https://github.com/resteasy/Resteasy.git,Core annotations (annotations that only depend on jackson-core) for Jackson data processor,REST and JAXRS
com.fasterxml.jackson.core:jackson-annotations,org.apache.geronimo.specs:geronimo-json_1.1_spec,2,TRUE,TRUE,http://github.com/FasterXML/jackson,,"Core annotations used for value types, used by Jackson data binding package. ",,https://github.com/FasterXML/jackson-annotations,,Core annotations (annotations that only depend on jackson-core) for Jackson data processor,
com.fasterxml.jackson.core:jackson-annotations,org.apache.geronimo.specs:geronimo-jsonb_1.0_spec,2,TRUE,TRUE,http://github.com/FasterXML/jackson,,"Core annotations used for value types, used by Jackson data binding package. ",,https://github.com/FasterXML/jackson-annotations,,Core annotations (annotations that only depend on jackson-core) for Jackson data processor,
com.fasterxml.jackson.core:jackson-annotations,org.apache.johnzon:johnzon-jsonb,2,TRUE,TRUE,http://github.com/FasterXML/jackson,,"Core annotations used for value types, used by Jackson data binding package. ",,https://github.com/FasterXML/jackson-annotations,,Core annotations (annotations that only depend on jackson-core) for Jackson data processor,
com.fasterxml.jackson.core:jackson-annotations,org.springframework.boot:spring-boot-starter-json,2,TRUE,TRUE,http://github.com/FasterXML/jackson,https://projects.spring.io/spring-boot/#/spring-boot-parent/spring-boot-starters/spring-boot-starter-json,"Core annotations used for value types, used by Jackson data binding package. ",Starter for reading and writing json,https://github.com/FasterXML/jackson-annotations,https://github.com/spring-projects/spring-boot,Core annotations (annotations that only depend on jackson-core) for Jackson data processor,Spring Boot
com.fasterxml.jackson.core:jackson-core,com.google.code.gson:gson,26,TRUE,TRUE,https://github.com/FasterXML/jackson-core,https://github.com/google/gson,"Core Jackson processing abstractions (aka Streaming API), implementation for JSON",Gson JSON library,https://github.com/FasterXML/jackson-core,https://github.com/google/gson,Core part of Jackson that defines Streaming API as well as basic shared abstractions,A Java serialization/deserialization library to convert Java Objects into JSON and back
com.fasterxml.jackson.core:jackson-core,org.codehaus.jackson:jackson-mapper-asl,23,TRUE,TRUE,https://github.com/FasterXML/jackson-core,http://jackson.codehaus.org,"Core Jackson processing abstractions (aka Streaming API), implementation for JSON",Data Mapper package is a high-performance data binding package built on Jackson JSON processor ,https://github.com/FasterXML/jackson-core,http://xircles.codehaus.org/projects/jackson/repos/primary/repo,Core part of Jackson that defines Streaming API as well as basic shared abstractions,
com.fasterxml.jackson.core:jackson-core,org.codehaus.jackson:jackson-core-asl,18,TRUE,TRUE,https://github.com/FasterXML/jackson-core,http://jackson.codehaus.org,"Core Jackson processing abstractions (aka Streaming API), implementation for JSON","Jackson is a high-performance JSON processor (parser, generator) ",https://github.com/FasterXML/jackson-core,http://xircles.codehaus.org/projects/jackson/repos/primary/repo,Core part of Jackson that defines Streaming API as well as basic shared abstractions,
com.fasterxml.jackson.core:jackson-core,com.fasterxml.jackson:jackson-bom,16,TRUE,TRUE,https://github.com/FasterXML/jackson-core,https://github.com/FasterXML/jackson-bom,"Core Jackson processing abstractions (aka Streaming API), implementation for JSON",Parent pom for all Jackson components,https://github.com/FasterXML/jackson-core,https://github.com/FasterXML/jackson-bom,Core part of Jackson that defines Streaming API as well as basic shared abstractions,Bill of materials POM for Jackson projects
com.fasterxml.jackson.core:jackson-core,org.codehaus.jackson:jackson-jaxrs,14,TRUE,TRUE,https://github.com/FasterXML/jackson-core,http://jackson.codehaus.org,"Core Jackson processing abstractions (aka Streaming API), implementation for JSON","Jax-RS provider for JSON content type, based on  Jackson JSON processor's data binding functionality.",https://github.com/FasterXML/jackson-core,,Core part of Jackson that defines Streaming API as well as basic shared abstractions,
com.fasterxml.jackson.core:jackson-core,org.json:json,13,TRUE,TRUE,https://github.com/FasterXML/jackson-core,https://github.com/douglascrockford/JSON-java,"Core Jackson processing abstractions (aka Streaming API), implementation for JSON"," JSON is a light-weight, language independent, data interchange format. See http://www.JSON.org/ The files in this package implement JSON encoders/decoders in Java. It also includes the capability to convert between JSON and XML, HTTP headers, Cookies, and CDL. This is a reference implementation. There is a large number of JSON packages in Java. Perhaps someday the Java community will standardize on one. Until then, choose carefully. The license includes this restriction: ""The software shall be used for good, not evil."" If your conscience cannot live with that, then choose a different package. The package compiles on Java 1.2 thru Java 1.4. ",https://github.com/FasterXML/jackson-core,https://github.com/douglascrockford/JSON-java,Core part of Jackson that defines Streaming API as well as basic shared abstractions,A reference implementation of a JSON package in Java.
com.fasterxml.jackson.core:jackson-core,org.springframework.boot:spring-boot-dependencies,8,TRUE,TRUE,https://github.com/FasterXML/jackson-core,https://projects.spring.io/spring-boot/#,"Core Jackson processing abstractions (aka Streaming API), implementation for JSON",Spring Boot Dependencies,https://github.com/FasterXML/jackson-core,https://github.com/spring-projects/spring-boot,Core part of Jackson that defines Streaming API as well as basic shared abstractions,Spring Boot
com.fasterxml.jackson.core:jackson-core,org.jboss.resteasy:resteasy-jackson-provider,7,TRUE,TRUE,https://github.com/FasterXML/jackson-core,http://jboss.org/resteasy,"Core Jackson processing abstractions (aka Streaming API), implementation for JSON",REST and JAXRS,https://github.com/FasterXML/jackson-core,https://github.com/resteasy/Resteasy.git,Core part of Jackson that defines Streaming API as well as basic shared abstractions,REST and JAXRS
com.fasterxml.jackson.core:jackson-core,com.alibaba:fastjson,6,TRUE,TRUE,https://github.com/FasterXML/jackson-core,https://github.com/alibaba/fastjson,"Core Jackson processing abstractions (aka Streaming API), implementation for JSON",Fastjson is a JSON processor (JSON parser + JSON generator) written in Java,https://github.com/FasterXML/jackson-core,https://github.com/alibaba/fastjson,Core part of Jackson that defines Streaming API as well as basic shared abstractions,A fast JSON parser/generator for Java.  2019???????????????????????????????????????????????????????????? https://www.oschina.net/project/top_cn_2019
com.fasterxml.jackson.core:jackson-core,org.codehaus.jackson:jackson-smile,6,TRUE,TRUE,https://github.com/FasterXML/jackson-core,http://jackson.codehaus.org,"Core Jackson processing abstractions (aka Streaming API), implementation for JSON","Support for efficient binary data format that can be access same as textual JSON (""binary infoset for JSON""), using standard Jackson abstractions: specifically, extension of JsonFactory and implementations of JsonParser and JsonGenerator.",https://github.com/FasterXML/jackson-core,,Core part of Jackson that defines Streaming API as well as basic shared abstractions,
com.fasterxml.jackson.core:jackson-core,org.apache.flink:flink-shaded-jackson,5,TRUE,TRUE,https://github.com/FasterXML/jackson-core,,"Core Jackson processing abstractions (aka Streaming API), implementation for JSON",,https://github.com/FasterXML/jackson-core,,Core part of Jackson that defines Streaming API as well as basic shared abstractions,
com.fasterxml.jackson.core:jackson-core,org.springframework.boot:spring-boot-starter-json,4,TRUE,TRUE,https://github.com/FasterXML/jackson-core,https://projects.spring.io/spring-boot/#/spring-boot-parent/spring-boot-starters/spring-boot-starter-json,"Core Jackson processing abstractions (aka Streaming API), implementation for JSON",Starter for reading and writing json,https://github.com/FasterXML/jackson-core,https://github.com/spring-projects/spring-boot,Core part of Jackson that defines Streaming API as well as basic shared abstractions,Spring Boot
com.fasterxml.jackson.core:jackson-databind,com.google.code.gson:gson,44,TRUE,TRUE,http://github.com/FasterXML/jackson,https://github.com/google/gson,General data-binding functionality for Jackson: works on core streaming API,Gson JSON library,https://github.com/FasterXML/jackson-databind,https://github.com/google/gson,General data-binding package for Jackson (2.x): works on streaming API (core) implementation(s),A Java serialization/deserialization library to convert Java Objects into JSON and back
