fromLibrary,toLibrary,fromGroupArtifact,toGroupArtifact,inDepSeq,dataConfirmed
hsqldb,mongo-java-driver,hsqldb:hsqldb,org.mongodb:mongo-java-driver,14,FALSE
hsqldb,h2,hsqldb:hsqldb,com.h2database:h2,56,TRUE
hsqldb,derby,hsqldb:hsqldb,org.apache.derby:derbyclient,16,TRUE
hsqldb,hbase,hsqldb:hsqldb,org.apache.hbase:hbase-client,0,FALSE
hsqldb,hazelcast,hsqldb:hsqldb,com.hazelcast:hazelcast,3,FALSE
hsqldb,postgresql,org.hsqldb:hsqldb,postgresql:postgresql,26,FALSE
hsqldb,hbase,hsqldb:hsqldb,org.apache.hbase:hbase-server,0,FALSE
hsqldb,h2,org.hsqldb:hsqldb,com.h2database:h2,343,TRUE
htmlcleaner,tagsoup,net.sourceforge.htmlcleaner:htmlcleaner,tagsoup:tagsoup,0,FALSE
htmlcleaner,nekohtml,net.sourceforge.htmlcleaner:htmlcleaner,nekohtml:nekohtml,0,FALSE
htmlcleaner,nekohtml,net.sourceforge.htmlcleaner:htmlcleaner,net.sourceforge.nekohtml:nekohtml,2,FALSE
htmlcleaner,jericho-html,net.sourceforge.htmlcleaner:htmlcleaner,net.htmlparser:jericho-html,0,FALSE
htmlcleaner,htmlparser,net.sourceforge.htmlcleaner:htmlcleaner,org.htmlparser:htmlparser,1,FALSE
htmlcleaner,jericho-html,net.sourceforge.htmlcleaner:htmlcleaner,net.htmlparser.jericho:jericho-html,1,FALSE
htmlcleaner,htmlunit,net.sourceforge.htmlcleaner:htmlcleaner,htmlunit:htmlunit,0,FALSE
htmlcleaner,htmlparser,net.sourceforge.htmlcleaner:htmlcleaner,nu.validator:htmlparser,0,FALSE
htmlcleaner,htmlparser,net.sourceforge.htmlcleaner:htmlcleaner,nu.validator.htmlparser:htmlparser,0,FALSE
htmlcleaner,tagsoup,net.sourceforge.htmlcleaner:htmlcleaner,org.ccil.cowan.tagsoup:tagsoup,2,FALSE
htmlcleaner,jsoup,net.sourceforge.htmlcleaner:htmlcleaner,org.jsoup:jsoup,5,FALSE
htmlcleaner,htmlunit,net.sourceforge.htmlcleaner:htmlcleaner,org.keycloak:keycloak-appliance-dist-all,0,FALSE
htmlparser,jsoup,nu.validator.htmlparser:htmlparser,org.jsoup:jsoup,0,FALSE
htmlparser,nekohtml,nu.validator:htmlparser,net.sourceforge.nekohtml:nekohtml,0,FALSE
htmlparser,jericho-html,nu.validator.htmlparser:htmlparser,net.htmlparser.jericho:jericho-html,0,FALSE
htmlparser,htmlcleaner,nu.validator:htmlparser,net.sourceforge.htmlcleaner:htmlcleaner,0,FALSE
htmlparser,nekohtml,nu.validator.htmlparser:htmlparser,nekohtml:nekohtml,0,FALSE
htmlparser,tagsoup,org.htmlparser:htmlparser,tagsoup:tagsoup,0,FALSE
htmlparser,htmlunit,nu.validator.htmlparser:htmlparser,org.keycloak:keycloak-appliance-dist-all,0,FALSE
htmlparser,jericho-html,org.htmlparser:htmlparser,net.htmlparser.jericho:jericho-html,2,FALSE
htmlparser,jsoup,nu.validator:htmlparser,org.jsoup:jsoup,0,FALSE
htmlparser,jericho-html,nu.validator:htmlparser,net.htmlparser.jericho:jericho-html,0,FALSE
htmlparser,htmlcleaner,org.htmlparser:htmlparser,net.sourceforge.htmlcleaner:htmlcleaner,1,FALSE
htmlparser,htmlcleaner,nu.validator.htmlparser:htmlparser,net.sourceforge.htmlcleaner:htmlcleaner,0,FALSE
htmlparser,htmlunit,org.htmlparser:htmlparser,org.keycloak:keycloak-appliance-dist-all,0,FALSE
htmlparser,nekohtml,org.htmlparser:htmlparser,net.sourceforge.nekohtml:nekohtml,8,TRUE
htmlparser,nekohtml,nu.validator.htmlparser:htmlparser,net.sourceforge.nekohtml:nekohtml,3,FALSE
htmlparser,tagsoup,nu.validator:htmlparser,tagsoup:tagsoup,0,FALSE
htmlparser,tagsoup,nu.validator:htmlparser,org.ccil.cowan.tagsoup:tagsoup,0,FALSE
htmlparser,tagsoup,org.htmlparser:htmlparser,org.ccil.cowan.tagsoup:tagsoup,0,FALSE
htmlparser,jericho-html,nu.validator:htmlparser,net.htmlparser:jericho-html,0,FALSE
htmlparser,htmlunit,nu.validator.htmlparser:htmlparser,htmlunit:htmlunit,0,FALSE
htmlparser,tagsoup,nu.validator.htmlparser:htmlparser,org.ccil.cowan.tagsoup:tagsoup,1,FALSE
htmlparser,tagsoup,nu.validator.htmlparser:htmlparser,tagsoup:tagsoup,0,FALSE
htmlparser,nekohtml,org.htmlparser:htmlparser,nekohtml:nekohtml,0,FALSE
htmlparser,htmlunit,nu.validator:htmlparser,org.keycloak:keycloak-appliance-dist-all,0,FALSE
htmlparser,nekohtml,nu.validator:htmlparser,nekohtml:nekohtml,0,FALSE
htmlparser,htmlunit,nu.validator:htmlparser,htmlunit:htmlunit,0,FALSE
htmlparser,jericho-html,org.htmlparser:htmlparser,net.htmlparser:jericho-html,0,FALSE
htmlparser,htmlunit,org.htmlparser:htmlparser,htmlunit:htmlunit,0,FALSE
htmlparser,jericho-html,nu.validator.htmlparser:htmlparser,net.htmlparser:jericho-html,0,FALSE
htmlparser,jsoup,org.htmlparser:htmlparser,org.jsoup:jsoup,3,FALSE
htmlunit,tagsoup,org.keycloak:keycloak-appliance-dist-all,org.ccil.cowan.tagsoup:tagsoup,0,FALSE
htmlunit,nekohtml,htmlunit:htmlunit,net.sourceforge.nekohtml:nekohtml,1,FALSE
htmlunit,jsoup,htmlunit:htmlunit,org.jsoup:jsoup,0,FALSE
htmlunit,htmlparser,htmlunit:htmlunit,nu.validator:htmlparser,0,FALSE
htmlunit,jericho-html,htmlunit:htmlunit,net.htmlparser.jericho:jericho-html,0,FALSE
htmlunit,htmlparser,htmlunit:htmlunit,org.htmlparser:htmlparser,0,FALSE
htmlunit,nekohtml,org.keycloak:keycloak-appliance-dist-all,net.sourceforge.nekohtml:nekohtml,0,FALSE
htmlunit,htmlparser,org.keycloak:keycloak-appliance-dist-all,nu.validator.htmlparser:htmlparser,0,FALSE
htmlunit,jericho-html,htmlunit:htmlunit,net.htmlparser:jericho-html,0,FALSE
htmlunit,tagsoup,htmlunit:htmlunit,org.ccil.cowan.tagsoup:tagsoup,0,FALSE
htmlunit,htmlcleaner,htmlunit:htmlunit,net.sourceforge.htmlcleaner:htmlcleaner,0,FALSE
htmlunit,jericho-html,org.keycloak:keycloak-appliance-dist-all,net.htmlparser:jericho-html,0,FALSE
htmlunit,htmlparser,org.keycloak:keycloak-appliance-dist-all,org.htmlparser:htmlparser,0,FALSE
htmlunit,htmlcleaner,org.keycloak:keycloak-appliance-dist-all,net.sourceforge.htmlcleaner:htmlcleaner,0,FALSE
htmlunit,nekohtml,org.keycloak:keycloak-appliance-dist-all,nekohtml:nekohtml,0,FALSE
htmlunit,htmlparser,htmlunit:htmlunit,nu.validator.htmlparser:htmlparser,0,FALSE
htmlunit,nekohtml,htmlunit:htmlunit,nekohtml:nekohtml,0,FALSE
htmlunit,tagsoup,org.keycloak:keycloak-appliance-dist-all,tagsoup:tagsoup,0,FALSE
htmlunit,jsoup,org.keycloak:keycloak-appliance-dist-all,org.jsoup:jsoup,0,FALSE
htmlunit,htmlparser,org.keycloak:keycloak-appliance-dist-all,nu.validator:htmlparser,0,FALSE
htmlunit,tagsoup,htmlunit:htmlunit,tagsoup:tagsoup,0,FALSE
htmlunit,jericho-html,org.keycloak:keycloak-appliance-dist-all,net.htmlparser.jericho:jericho-html,0,FALSE
httpclient,signpost,org.apache.httpcomponents:httpclient,oauth.signpost:signpost-core,1,FALSE
httpclient,commons-httpclient,org.apache.httpcomponents:httpclient,commons-httpclient:commons-httpclient,121,TRUE
httpclient,scribe,org.apache.httpcomponents:httpclient,org.scribe:scribe,1,FALSE
httpclient,signpost,org.apache.httpcomponents:httpmime,oauth.signpost:signpost-core,0,FALSE
httpclient,scribe,org.apache.httpcomponents:httpmime,org.scribe:scribe,1,FALSE
httpclient,commons-httpclient,org.apache.httpcomponents:httpmime,commons-httpclient:commons-httpclient,26,FALSE
httpcore,commons-httpclient,org.apache.httpcomponents:httpcore,commons-httpclient:commons-httpclient,101,TRUE
httpcore,scribe,org.apache.httpcomponents:httpcore,org.scribe:scribe,2,FALSE
httpcore,signpost,org.apache.httpcomponents:httpcore,oauth.signpost:signpost-core,3,FALSE
httpunit,jwebunit,net.sourceforge.jwebunit:jwebunit,jwebunit:jwebunit,0,FALSE
httpunit,selenium,httpunit:httpunit,org.seleniumhq.selenium:selenium-server,0,FALSE
httpunit,jwebunit,httpunit:httpunit,jwebunit:jwebunit,4,FALSE
httpunit,selenium,net.sourceforge.jwebunit:jwebunit,org.seleniumhq.selenium:selenium-server,0,FALSE
httpunit,selenium,httpunit:httpunit,org.seleniumhq.selenium:selenium-java,0,FALSE
httpunit,selenium,org.httpunit:httpunit,org.seleniumhq.selenium:selenium-server,0,FALSE
httpunit,selenium,net.sourceforge.jwebunit:jwebunit,org.seleniumhq.selenium:selenium-api,0,FALSE
httpunit,selenium,org.httpunit:httpunit,org.seleniumhq.selenium:selenium-java,0,FALSE
httpunit,jwebunit,org.httpunit:httpunit,jwebunit:jwebunit,0,FALSE
httpunit,selenium,org.httpunit:httpunit,org.seleniumhq.selenium:selenium-api,20,FALSE
httpunit,selenium,net.sourceforge.jwebunit:jwebunit,org.seleniumhq.selenium:selenium-java,0,FALSE
httpunit,selenium,httpunit:httpunit,org.seleniumhq.selenium:selenium-api,1,FALSE
infinispan,derby,org.infinispan:infinispan-core,org.apache.derby:derby,14,FALSE
infinispan,postgresql,org.infinispan:infinispan-core,postgresql:postgresql,19,FALSE
infinispan,postgresql,org.infinispan:infinispan-core,org.postgresql:postgresql,10,FALSE
infinispan,sqlite-jdbc,org.infinispan:infinispan-core,org.xerial:sqlite-jdbc,0,FALSE
infinispan,hbase,org.infinispan:infinispan-core,org.apache.hbase:hbase,0,FALSE
infinispan,hsqldb,org.infinispan:infinispan-core,hsqldb:hsqldb,0,FALSE
infinispan,h2,org.infinispan:infinispan-core,com.h2database:h2,31,FALSE
infinispan,hbase,org.infinispan:infinispan-core,org.apache.hbase:hbase-client,0,FALSE
infinispan,derby,org.infinispan:infinispan-core,org.apache.derby:derbyclient,0,FALSE
infinispan,hbase,org.infinispan:infinispan-core,org.apache.hbase:hbase-server,0,FALSE
infinispan,hsqldb,org.infinispan:infinispan-core,org.hsqldb:hsqldb,4,FALSE
infinispan,sqljet,org.infinispan:infinispan-core,org.tmatesoft.sqljet:sqljet,0,FALSE
infinispan,neo4j,org.infinispan:infinispan-core,org.neo4j:neo4j,0,FALSE
infinispan,cassandra,org.infinispan:infinispan-core,org.apache.cassandra:cassandra-all,8,FALSE
infinispan,hazelcast,org.infinispan:infinispan-core,com.hazelcast:hazelcast,0,FALSE
infinispan,mongo-java-driver,org.infinispan:infinispan-core,org.mongodb:mongo-java-driver,26,FALSE
infinispan,cassandra,org.infinispan:infinispan-core,com.datastax.cassandra:cassandra-driver-core,17,FALSE
infinispan,sqlite-jdbc,org.infinispan:infinispan-core,org.wisdom-framework:sqlite-jdbc,0,FALSE
infinispan,hazelcast,org.infinispan:infinispan-core,com.hazelcast:hazelcast-client,0,FALSE
iogi,reflections,br.com.caelum:iogi,org.reflections:reflections,0,FALSE
iogi,objenesis,br.com.caelum:iogi,org.objenesis:objenesis,0,FALSE
iogi,scannotation,br.com.caelum:iogi,net.sf.scannotation:scannotation,4,FALSE
iogi,guice,br.com.caelum:iogi,com.google.inject:guice,2,FALSE
iogi,reflectasm,br.com.caelum:iogi,com.esotericsoftware.reflectasm:reflectasm,0,FALSE
iogi,guice,br.com.caelum:iogi,org.sonatype.sisu:sisu-guice,0,FALSE
iogi,groovy,br.com.caelum:iogi,groovy:groovy,0,FALSE
iogi,groovy,br.com.caelum:iogi,org.codehaus.groovy:groovy,0,FALSE
iogi,groovy,br.com.caelum:iogi,org.codehaus.groovy:groovy-all,0,FALSE
iogi,scannotation,br.com.caelum:iogi,org.scannotation:scannotation,0,FALSE
iogi,reflectasm,br.com.caelum:iogi,com.esotericsoftware:reflectasm,0,FALSE
iogi,groovy,br.com.caelum:iogi,groovy:groovy-all,0,FALSE
itext,jasperreports,com.itextpdf:itextpdf,net.sf.jasperreports:jasperreports,0,FALSE
itext,jasperreports,com.lowagie:itext,net.sf.jasperreports:jasperreports,16,FALSE
itext,pdfbox,com.lowagie:itext,pdfbox:pdfbox,0,FALSE
itext,pdfbox,com.lowagie:itext,org.apache.pdfbox:pdfbox,8,FALSE
itext,pdfbox,itext:itext,org.apache.pdfbox:pdfbox,0,FALSE
itext,jasperreports,itext:itext,net.sf.jasperreports:jasperreports,0,FALSE
itext,jasperreports,com.lowagie:itext,jasperreports:jasperreports,3,FALSE
itext,pdfbox,com.itextpdf:itextpdf,pdfbox:pdfbox,0,FALSE
itext,jasperreports,com.itextpdf:itextpdf,jasperreports:jasperreports,0,FALSE
itext,jasperreports,itext:itext,jasperreports:jasperreports,0,FALSE
itext,pdfbox,itext:itext,pdfbox:pdfbox,0,FALSE
itext,pdfbox,com.itextpdf:itextpdf,org.apache.pdfbox:pdfbox,9,TRUE
jackson,json-lib,org.codehaus.jackson:jackson-mapper-asl,com.hynnet:json-lib,0,FALSE
jackson,json-path,org.codehaus.jackson:jackson-xc,com.jayway.jsonpath:json-path,10,FALSE
jackson,jsonic,org.codehaus.jackson:jackson-mapper-asl,net.arnx:jsonic,4,FALSE
jackson,fastjson,com.fasterxml.jackson.core:jackson-core,com.alibaba:fastjson,28,TRUE
jackson,flexjson,com.fasterxml.jackson.core:jackson-databind,io.github.benas:xstream,0,FALSE
jackson,json-path,org.codehaus.jackson:jackson-xc,io.paradoxical:json-path,0,FALSE
jackson,fastjson,com.fasterxml.jackson.core:jackson-databind,com.alibaba:fastjson,55,TRUE
jackson,jsonic,org.codehaus.jackson:jackson-core-asl,net.arnx:jsonic,3,FALSE
jackson,flexjson,org.codehaus.jackson:jackson-core-asl,io.github.benas:xstream,0,FALSE
jackson,json-path,com.fasterxml.jackson.core:jackson-annotations,com.jayway.jsonpath:json-path,102,FALSE
jackson,flexjson,com.fasterxml.jackson.core:jackson-annotations,io.github.benas:xstream,0,FALSE
jackson,json-simple,com.fasterxml.jackson.core:jackson-core,com.github.cliftonlabs:json-simple,0,FALSE
jackson,org.json,org.codehaus.jackson:jackson-mapper-asl,org.json:json,125,TRUE
jackson,jsonic,org.codehaus.jackson:jackson-xc,net.arnx:jsonic,0,FALSE
jackson,flexjson,org.codehaus.jackson:jackson-mapper-asl,net.sf.flexjson:flexjson,13,FALSE
jackson,json-lib,com.fasterxml.jackson.core:jackson-databind,net.sf.json-lib:json-lib,13,FALSE
jackson,xstream,com.fasterxml.jackson.core:jackson-annotations,com.thoughtworks.xstream:xstream,21,FALSE
jackson,json-smart,com.fasterxml.jackson.core:jackson-annotations,net.minidev:json-smart,13,FALSE
jackson,jsonic,com.fasterxml.jackson.core:jackson-core,net.arnx:jsonic,0,FALSE
jackson,json-simple,com.fasterxml.jackson.core:jackson-annotations,com.googlecode.json-simple:json-simple,87,FALSE
jackson,json-lib,com.fasterxml.jackson.core:jackson-annotations,com.hynnet:json-lib,0,FALSE
jackson,org.json,com.fasterxml.jackson.core:jackson-core,org.json:json,1053,TRUE
jackson,json-lib,com.fasterxml.jackson.core:jackson-core,net.sf.json-lib:json-lib,12,FALSE
jackson,json-path,org.codehaus.jackson:jackson-core-asl,com.jayway.jsonpath:json-path,20,FALSE
jackson,gson,org.codehaus.jackson:jackson-mapper-asl,com.google.code.gson:gson,127,TRUE
jackson,json-lib,org.codehaus.jackson:jackson-xc,com.hynnet:json-lib,0,FALSE
jackson,json-path,org.codehaus.jackson:jackson-xc,com.jayway.restassured:json-path,0,FALSE
jackson,flexjson,com.fasterxml.jackson.core:jackson-databind,org.hudsonci.tools:xstream,0,FALSE
jackson,json-simple,org.codehaus.jackson:jackson-core-asl,com.googlecode.json-simple:json-simple,45,FALSE
jackson,flexjson,org.codehaus.jackson:jackson-mapper-asl,org.sonatype.nexus.xstream:xstream,0,FALSE
jackson,gson,org.codehaus.jackson:jackson-core-asl,com.google.code.gson:gson,97,TRUE
jackson,jettison,com.fasterxml.jackson.core:jackson-databind,org.codehaus.jettison:jettison,41,FALSE
jackson,json-path,org.codehaus.jackson:jackson-mapper-asl,com.jayway.jsonpath:json-path,35,FALSE
jackson,xstream,org.codehaus.jackson:jackson-core-asl,com.thoughtworks.xstream:xstream,73,FALSE
jackson,json-lib,com.fasterxml.jackson.core:jackson-databind,com.hynnet:json-lib,0,FALSE
jackson,json-path,com.fasterxml.jackson.core:jackson-databind,com.jayway.restassured:json-path,2,FALSE
jackson,json-simple,com.fasterxml.jackson.core:jackson-core,com.googlecode.json-simple:json-simple,656,FALSE
jackson,flexjson,org.codehaus.jackson:jackson-xc,net.sf.flexjson:flexjson,2,FALSE
jackson,json-simple,org.codehaus.jackson:jackson-mapper-asl,com.googlecode.json-simple:json-simple,61,FALSE
jackson,json-path,com.fasterxml.jackson.core:jackson-databind,io.paradoxical:json-path,0,FALSE
jackson,flexjson,com.fasterxml.jackson.core:jackson-databind,net.sf.flexjson:flexjson,1,FALSE
jackson,json-simple,com.fasterxml.jackson.core:jackson-databind,com.github.cliftonlabs:json-simple,0,FALSE
jackson,json-lib,com.fasterxml.jackson.core:jackson-core,org.kohsuke.stapler:json-lib,0,FALSE
jackson,xstream,org.codehaus.jackson:jackson-xc,xstream:xstream,0,FALSE
jackson,xstream,com.fasterxml.jackson.core:jackson-databind,com.thoughtworks.xstream:xstream,25,FALSE
jackson,org.json,com.fasterxml.jackson.core:jackson-databind,org.json:json,1071,TRUE
jackson,svenson,com.fasterxml.jackson.core:jackson-core,com.google.code.svenson:svenson,0,FALSE
jackson,flexjson,com.fasterxml.jackson.core:jackson-databind,org.sonatype.nexus.xstream:xstream,0,FALSE
jackson,gson,com.fasterxml.jackson.core:jackson-annotations,com.google.code.gson:gson,165,TRUE
jackson,fastjson,org.codehaus.jackson:jackson-mapper-asl,com.alibaba:fastjson,21,FALSE
jackson,json-smart,org.codehaus.jackson:jackson-xc,net.minidev:json-smart,3,FALSE
jackson,flexjson,org.codehaus.jackson:jackson-core-asl,org.sonatype.nexus.xstream:xstream,0,FALSE
jackson,xstream,com.fasterxml.jackson.core:jackson-core,com.thoughtworks.xstream:xstream,23,FALSE
jackson,json-lib,com.fasterxml.jackson.core:jackson-databind,org.kohsuke.stapler:json-lib,0,FALSE
jackson,json-path,com.fasterxml.jackson.core:jackson-core,io.paradoxical:json-path,0,FALSE
jackson,fastjson,org.codehaus.jackson:jackson-core-asl,com.alibaba:fastjson,10,FALSE
jackson,json-lib,org.codehaus.jackson:jackson-core-asl,net.sf.json-lib:json-lib,33,FALSE
jackson,json-lib,org.codehaus.jackson:jackson-mapper-asl,net.sf.json-lib:json-lib,32,FALSE
jackson,json-smart,org.codehaus.jackson:jackson-core-asl,net.minidev:json-smart,9,FALSE
jackson,xstream,org.codehaus.jackson:jackson-mapper-asl,xstream:xstream,5,FALSE
jackson,flexjson,org.codehaus.jackson:jackson-core-asl,net.sf.flexjson:flexjson,5,FALSE
jackson,json-simple,org.codehaus.jackson:jackson-mapper-asl,com.github.cliftonlabs:json-simple,0,FALSE
jackson,flexjson,org.codehaus.jackson:jackson-core-asl,org.hudsonci.tools:xstream,0,FALSE
jackson,flexjson,com.fasterxml.jackson.core:jackson-core,org.hudsonci.tools:xstream,0,FALSE
jackson,org.json,com.fasterxml.jackson.core:jackson-annotations,org.json:json,145,TRUE
jackson,json-smart,com.fasterxml.jackson.core:jackson-databind,net.minidev:json-smart,15,FALSE
jackson,json-simple,com.fasterxml.jackson.core:jackson-databind,com.googlecode.json-simple:json-simple,668,FALSE
jackson,flexjson,com.fasterxml.jackson.core:jackson-core,net.sf.flexjson:flexjson,1,FALSE
jackson,json-simple,org.codehaus.jackson:jackson-xc,com.googlecode.json-simple:json-simple,16,FALSE
jackson,svenson,org.codehaus.jackson:jackson-mapper-asl,com.google.code.svenson:svenson,0,FALSE
jackson,json-path,com.fasterxml.jackson.core:jackson-databind,com.jayway.jsonpath:json-path,375,FALSE
jackson,json-path,com.fasterxml.jackson.core:jackson-annotations,io.paradoxical:json-path,0,FALSE
jackson,json-simple,org.codehaus.jackson:jackson-core-asl,com.github.cliftonlabs:json-simple,0,FALSE
jackson,jettison,org.codehaus.jackson:jackson-core-asl,org.codehaus.jettison:jettison,132,FALSE
jackson,flexjson,com.fasterxml.jackson.core:jackson-annotations,net.sf.flexjson:flexjson,1,FALSE
jackson,gson,com.fasterxml.jackson.core:jackson-databind,com.google.code.gson:gson,1523,TRUE
jackson,json-lib,org.codehaus.jackson:jackson-xc,net.sf.json-lib:json-lib,2,FALSE
jackson,fastjson,com.fasterxml.jackson.core:jackson-annotations,com.alibaba:fastjson,21,FALSE
jackson,jsonic,com.fasterxml.jackson.core:jackson-annotations,net.arnx:jsonic,0,FALSE
jackson,org.json,org.codehaus.jackson:jackson-xc,org.json:json,36,FALSE
jackson,flexjson,org.codehaus.jackson:jackson-xc,org.hudsonci.tools:xstream,0,FALSE
jackson,jsonic,com.fasterxml.jackson.core:jackson-databind,net.arnx:jsonic,0,FALSE
jackson,json-lib,com.fasterxml.jackson.core:jackson-core,com.hynnet:json-lib,0,FALSE
jackson,flexjson,org.codehaus.jackson:jackson-xc,io.github.benas:xstream,0,FALSE
jackson,json-path,org.codehaus.jackson:jackson-core-asl,io.paradoxical:json-path,0,FALSE
jackson,gson,org.codehaus.jackson:jackson-xc,com.google.code.gson:gson,30,FALSE
jackson,json-smart,org.codehaus.jackson:jackson-mapper-asl,net.minidev:json-smart,9,FALSE
jackson,jettison,org.codehaus.jackson:jackson-mapper-asl,org.codehaus.jettison:jettison,129,FALSE
jackson,json-simple,com.fasterxml.jackson.core:jackson-annotations,com.github.cliftonlabs:json-simple,0,FALSE
jackson,jettison,com.fasterxml.jackson.core:jackson-annotations,org.codehaus.jettison:jettison,34,FALSE
jackson,json-path,org.codehaus.jackson:jackson-mapper-asl,com.jayway.restassured:json-path,0,FALSE
jackson,svenson,org.codehaus.jackson:jackson-xc,com.google.code.svenson:svenson,0,FALSE
jackson,org.json,org.codehaus.jackson:jackson-core-asl,org.json:json,88,FALSE
jackson,jettison,com.fasterxml.jackson.core:jackson-core,org.codehaus.jettison:jettison,34,FALSE
jackson,json-path,com.fasterxml.jackson.core:jackson-annotations,com.jayway.restassured:json-path,1,FALSE
jackson,json-path,com.fasterxml.jackson.core:jackson-core,com.jayway.restassured:json-path,1,FALSE
jackson,flexjson,com.fasterxml.jackson.core:jackson-core,io.github.benas:xstream,0,FALSE
jackson,svenson,com.fasterxml.jackson.core:jackson-databind,com.google.code.svenson:svenson,0,FALSE
jackson,json-lib,org.codehaus.jackson:jackson-xc,org.kohsuke.stapler:json-lib,0,FALSE
jackson,svenson,com.fasterxml.jackson.core:jackson-annotations,com.google.code.svenson:svenson,0,FALSE
jackson,json-lib,com.fasterxml.jackson.core:jackson-annotations,net.sf.json-lib:json-lib,5,FALSE
jackson,xstream,org.codehaus.jackson:jackson-core-asl,xstream:xstream,0,FALSE
jackson,json-smart,com.fasterxml.jackson.core:jackson-core,net.minidev:json-smart,13,FALSE
jackson,flexjson,com.fasterxml.jackson.core:jackson-annotations,org.hudsonci.tools:xstream,0,FALSE
jackson,xstream,org.codehaus.jackson:jackson-xc,com.thoughtworks.xstream:xstream,19,FALSE
jackson,xstream,com.fasterxml.jackson.core:jackson-databind,xstream:xstream,0,FALSE
jackson,json-path,org.codehaus.jackson:jackson-mapper-asl,io.paradoxical:json-path,0,FALSE
